Cust ID,Trans ID,Timestamp,Merchant Segment,Device,Funding Instrument,Price,ZipCode,Account_age_months,Sum_12_mnth_credit_txn,Sum_12_mnth_debit_txn,Pcnt_debit_cards_in_wallet,Num_premium_cards,Eng_segment
18870,769DAEDB,2021-06-06 22:09:12,Electronics, Mobile ,PayPal_Pay_Later,911,44400,6,1007,14356,90,1,About_to_churn
18871,E1682201,2021-03-20 16:51:51,Travel, Mobile ,Netbanking,1344,84864,10,3937,9332,58,1,Low
18872,413EB7B1,2021-04-12 15:17:43,Fashion, Web ,PayPal_Pay_Later,116,44712,7,822,23454,77,1,Low
18873,29479EE2,2021-04-14 03:53:11,Website-services, Web ,PayPal_Pay_Later,117,44022,8,1596,26165,99,2,Low
18874,D453498E,2021-06-08 22:52:44,Travel, Mobile ,PayPal_Credit_Card,4456,53639,49,4555,1063,17,6,High
18875,EB92D409,2021-05-06 22:00:54,Fashion, Mobile ,PayPal_Pay_Later,71,72922,2,1376,19178,88,1,Low
18876,EB8EE16A,2021-06-06 04:34:23,Fashion, Mobile ,PayPal_Pay_Later,81,43894,19,1151,20999,100,1,Medium
18877,8FAA980E,2021-05-28 16:24:18,Website-services, Web ,Wallet,918,78626,10,6267,10624,51,0,Medium
18878,1F145DAB,2021-03-13 12:47:10,Travel, Web ,PayPal_Credit_Card,2578,14821,35,13310,3088,13,5,Medium
18879,46D349E8,2021-03-08 14:16:47,Fashion, Web ,PayPal_Pay_Later,233,21055,5,1045,18060,91,2,Medium
18880,5A94C23C,2021-06-06 12:24:09,Website-services, Mobile ,PayPal_Pay_Later,804,73497,17,506,16791,97,1,Medium
18881,762F6FFC,2021-04-24 01:11:30,Pantry, Web ,PayPal_Pay_Later,141,30918,14,507,25741,75,2,Medium
18882,9B636496,2021-06-08 14:54:02,Fashion, Mobile ,PayPal_Pay_Later,193,79359,3,1786,23958,83,1,Low
18883,CAA743E0,2021-04-11 00:34:02,Fashion, Mobile ,PayPal_Pay_Later,89,53406,11,1395,28441,98,1,About_to_churn
18884,F88DCFC8,2021-03-08 16:59:09,Fashion, Mobile ,PayPal_Pay_Later,51,30300,6,1029,23102,90,1,Low
18885,59F00193,2021-04-08 02:37:26,Travel, Web ,Debit_Card,1944,18739,9,1589,14532,70,2,About_to_churn
18886,5411A3C1,2021-06-01 20:43:25,Travel, Mobile ,PayPal_Credit_Card,2807,63192,50,21463,2201,11,3,Medium
18887,410D0A9B,2021-04-20 03:03:17,Travel, Mobile ,PayPal_Credit_Card,2874,19146,56,26276,1125,13,4,Medium
18888,76E870BA,2021-05-16 12:28:01,Travel, POS ,PayPal_Cobrand_Card,2217,87019,28,30066,2263,12,4,Low
18889,AA895A0F,2021-05-20 17:38:50,Travel, Mobile ,PayPal_Credit_Card,4494,53211,36,20948,2805,12,3,High
18890,BFFA0D0E,2021-04-16 06:42:00,Travel, Mobile ,PayPal_Credit_Card,1852,79359,35,11959,1755,16,4,Medium
18891,29BC14CE,2021-03-19 20:49:56,Travel, Mobile ,PayPal_Credit_Card,4981,21122,59,20831,1817,18,6,Medium
18892,0EB50667,2021-03-19 15:15:52,Fashion, Web ,PayPal_Pay_Later,193,73768,16,1541,28923,85,2,Low
18893,54EF82E7,2021-05-12 09:27:53,Travel, POS ,PayPal_Cobrand_Card,3370,48743,28,16322,3229,21,5,About_to_churn
18894,142A908D,2021-06-08 15:05:44,Travel, Web ,PayPal_Credit_Card,4606,26015,58,36111,3630,16,3,High
18895,F1DE92C0,2021-04-13 13:48:01,Pantry, Mobile ,PayPal_Pay_Later,198,50294,18,592,26254,86,2,Low
18896,E80939E3,2021-05-16 12:23:53,Website-services, Web ,PayPal_Pay_Later,233,49751,12,1777,16600,93,1,Medium
18897,AB072785,2021-03-26 09:51:59,Travel, Web ,PayPal_Credit_Card,4136,66048,47,28259,3704,11,5,Medium
18898,043A8A2E,2021-03-30 19:25:34,Others, Web ,Debit_Card,1633,50677,12,1510,10953,51,2,Medium
18899,DCFCF8B4,2021-03-26 05:40:01,Travel, Web ,Debit_Card,2711,11449,8,1961,11166,67,2,About_to_churn
18900,8EA977AC,2021-06-05 05:06:33,Electronics, Web ,Debit_Card,986,36811,7,2111,15652,52,2,High
18901,A4EDB94F,2021-04-04 00:42:36,Website-services, Web ,Wallet,440,34539,5,5645,9460,61,1,Medium
18902,E80ED302,2021-03-27 20:10:24,Electronics, Mobile ,Netbanking,520,53639,5,5731,15128,58,3,High
18903,34F30018,2021-05-14 21:27:15,Others, Web ,PayPal_Credit_Card,4272,47426,37,15880,1454,16,6,Medium
18904,D63C7D36,2021-04-18 07:59:02,Travel, Mobile ,PayPal_Credit_Card,3128,89815,33,29575,2092,14,6,Medium
18905,23342D29,2021-05-26 23:03:07,Pantry, Web ,Wallet,280,72516,14,7625,10856,58,0,Medium
18906,8B58D4FE,2021-05-09 22:22:01,Website-services, Web ,Debit_Card,861,70347,10,2297,18030,67,1,Low
18907,D38EDEDB,2021-03-03 08:03:26,Website-services, Mobile ,PayPal_Pay_Later,194,73604,4,1374,22321,80,1,Low
18908,8E824473,2021-04-11 06:24:48,Electronics, Mobile ,PayPal_Pay_Later,102,62209,17,1136,27273,97,2,Medium
18909,71AA9379,2021-05-27 18:05:31,Others, Mobile ,Netbanking,2016,20812,15,1847,17879,42,2,High
18910,2AD43FFB,2021-03-24 14:24:14,Travel, Web ,PayPal_Credit_Card,2190,72611,37,35797,1518,20,4,Medium
18911,42681994,2021-04-01 00:32:20,Website-services, Web ,Netbanking,273,88919,14,5662,8496,48,1,Low
18912,94B86824,2021-06-04 03:17:02,Travel, Web ,Debit_Card,3158,67681,12,1418,16608,58,2,Medium
18913,DD302417,2021-04-29 14:41:34,Travel, Web ,Debit_Card,1810,30019,5,1625,17361,70,1,Medium
18914,5BEAC610,2021-03-16 17:22:52,Fashion, Web ,Netbanking,225,62789,4,3595,13480,51,2,High
18915,F75E720A,2021-04-21 19:48:29,Website-services, Mobile ,PayPal_Pay_Later,218,22777,13,1079,21321,97,1,Low
18916,2F9BF642,2021-04-26 14:44:14,Travel, Web ,Debit_Card,1045,88416,11,1392,17571,59,1,Medium
18917,3A09A8CA,2021-05-25 14:26:57,Pantry, Mobile ,PayPal_Pay_Later,163,87019,17,963,21878,99,2,Medium
18918,63305D33,2021-03-09 22:29:41,Pantry, Web ,Netbanking,330,54638,6,4067,12075,44,1,Medium
18919,712DC857,2021-05-21 10:24:46,Fashion, Mobile ,PayPal_Pay_Later,100,45704,11,985,12110,97,1,Medium
18920,E8CA4089,2021-04-06 16:36:44,Travel, Web ,Debit_Card,3225,23693,12,2134,16463,80,2,Medium
18921,91887D93,2021-05-15 22:28:10,Travel, Web ,PayPal_Credit_Card,4355,23381,42,37831,3772,17,6,High
18922,6D176A38,2021-06-08 20:46:33,Travel, Web ,PayPal_Cobrand_Card,2174,37308,24,27027,1951,14,7,Medium
18923,FC652A50,2021-04-27 03:56:10,Website-services, Web ,Netbanking,251,89815,7,2355,18884,55,1,Low
18924,0938B971,2021-04-19 10:19:34,Fashion, Web ,PayPal_Pay_Later,68,69041,6,585,26402,92,1,Low
18925,E3A3F7C4,2021-05-12 12:24:27,Fashion, Mobile ,PayPal_Pay_Later,223,82212,13,498,22393,86,1,Low
18926,52D20EF3,2021-04-10 07:17:33,Website-services, Web ,Netbanking,331,14904,4,5765,15072,48,3,Medium
18927,5E793BC8,2021-04-25 22:04:35,Travel, Web ,PayPal_Credit_Card,1681,18249,56,17783,4358,21,6,High
18928,63D06A9B,2021-04-09 13:48:17,Electronics, Mobile ,PayPal_Pay_Later,151,11787,18,1409,29892,97,1,About_to_churn
18929,3A42F4A3,2021-05-15 17:06:59,Fashion, Mobile ,PayPal_Pay_Later,88,43688,12,1118,26159,87,1,Low
18930,B9C11F9B,2021-04-24 05:59:58,Travel, Web ,Netbanking,1122,62532,4,4507,14489,62,2,Low
18931,C1334064,2021-04-16 01:48:13,Website-services, Web ,Wallet,545,38622,15,3629,11035,52,0,About_to_churn
18932,0280390B,2021-04-11 08:05:18,Fashion, Web ,Netbanking,238,53522,13,4663,16270,62,1,Medium
18933,B7C7BE1A,2021-03-21 10:59:20,Website-services, Mobile ,Netbanking,331,45248,13,3965,17057,48,2,About_to_churn
18934,D4A64221,2021-04-25 20:04:00,Travel, Web ,PayPal_Credit_Card,2836,46526,58,26335,1037,13,3,Medium
18935,68442F19,2021-04-03 18:35:27,Website-services, Web ,Wallet,357,89185,15,1078,9019,58,1,About_to_churn
18936,FB6C9218,2021-05-04 09:47:34,Website-services, Web ,Wallet,407,43017,12,2658,10459,70,0,Medium
18937,6413F8E6,2021-06-01 04:52:13,Others, Web ,PayPal_Credit_Card,4907,19790,38,28655,1042,19,4,High
18938,254A0201,2021-05-29 01:28:19,Others, Web ,Debit_Card,2824,59043,14,1086,10805,81,1,High
18939,05C9CD7D,2021-04-27 06:21:06,Fashion, Web ,PayPal_Pay_Later,66,75273,5,431,20576,100,2,Medium
18940,23812526,2021-05-18 16:17:27,Travel, Web ,Debit_Card,1004,86457,5,1200,16081,53,3,Low
18941,356AFDCA,2021-05-30 05:51:46,Travel, Web ,PayPal_Credit_Card,2333,63192,41,8546,4024,14,6,Medium
18942,5CF95824,2021-03-12 01:50:19,Fashion, Web ,Wallet,227,34440,12,6075,9335,67,1,High
18943,CC4EAB8E,2021-05-29 18:28:52,Fashion, Web ,PayPal_Pay_Later,247,50719,17,1132,15905,93,2,Low
18944,75128B25,2021-05-03 17:28:34,Travel, Web ,Debit_Card,2773,63539,15,1407,13721,72,3,High
18945,B61F75F8,2021-05-30 13:25:22,Website-services, Web ,Debit_Card,533,34264,12,1879,13370,54,3,High
18946,F91423FB,2021-05-10 02:39:09,Travel, Mobile ,PayPal_Credit_Card,2805,56119,51,3880,2210,16,4,Medium
18947,C0F4F451,2021-05-21 10:56:31,Travel, Web ,PayPal_Cobrand_Card,3410,43688,25,21448,3114,9,6,High
18948,1060EEEE,2021-04-25 05:25:18,Website-services, Web ,Wallet,542,75041,6,7167,10508,55,1,High
18949,497D9BDC,2021-05-24 06:50:21,Pantry, Mobile ,PayPal_Pay_Later,109,48437,17,1729,24770,100,2,About_to_churn
18950,9B3672CC,2021-06-08 20:10:36,Travel, Mobile ,PayPal_Credit_Card,3162,56829,33,27882,1254,13,5,High
18951,9A02FA44,2021-03-30 20:16:08,Others, Web ,Debit_Card,918,41773,12,2102,12774,50,1,Medium
18952,3BBF14E7,2021-05-14 02:15:32,Travel, Mobile ,PayPal_Credit_Card,2574,45520,43,11824,1332,19,5,Medium
18953,1EE27A54,2021-04-24 04:52:25,Fashion, Mobile ,PayPal_Pay_Later,168,30385,12,1279,20787,93,1,Medium
18954,F07BD558,2021-03-06 20:49:50,Travel, Mobile ,Netbanking,1328,52622,9,5401,16923,53,3,Low
18955,B36D0CB4,2021-05-12 06:57:59,Fashion, Web ,PayPal_Pay_Later,126,37002,18,217,16218,89,2,Low
18956,62262133,2021-05-09 16:38:44,Website-services, Web ,Debit_Card,740,51969,3,2315,23100,54,2,Low
18957,D083B969,2021-03-11 00:20:26,Fashion, Mobile ,PayPal_Pay_Later,183,33005,10,722,22572,82,1,Medium
18958,1E03EB53,2021-03-26 06:53:59,Website-services, Web ,Wallet,212,25790,9,1810,9226,67,1,High
18959,6BC61F63,2021-04-21 01:24:23,Pantry, Mobile ,PayPal_Pay_Later,254,18739,14,606,21625,99,1,About_to_churn
18960,5F422331,2021-04-18 04:50:06,Website-services, Web ,Wallet,925,27149,14,5869,9821,54,1,Medium
18961,2364A459,2021-03-26 19:14:19,Fashion, Mobile ,PayPal_Pay_Later,154,54107,14,1579,14478,88,2,About_to_churn
18962,1FBF1A88,2021-05-18 05:39:54,Website-services, Web ,Debit_Card,621,72386,18,1125,22672,55,2,Medium
18963,C3D606D2,2021-06-05 21:43:39,Travel, Web ,Debit_Card,1172,75629,12,1692,14418,61,3,About_to_churn
18964,85546966,2021-03-17 01:05:34,Electronics, Web ,Debit_Card,540,56119,21,1754,20537,82,2,About_to_churn
18965,DFBCE7BB,2021-03-20 15:42:32,Fashion, Mobile ,PayPal_Pay_Later,155,14165,7,1269,25371,94,1,Medium
18966,809D967A,2021-03-18 13:44:04,Pantry, Web ,PayPal_Pay_Later,56,73638,19,448,15108,100,2,Low
18967,4EB0C4C9,2021-05-06 12:48:40,Fashion, Mobile ,PayPal_Pay_Later,55,47622,15,1181,27462,85,1,About_to_churn
18968,0717D0AC,2021-05-01 18:06:56,Fashion, Web ,Netbanking,234,11321,1,3671,12913,59,3,Medium
18969,4F95A2C4,2021-03-18 18:02:18,Travel, Web ,Debit_Card,1068,45428,23,1931,17570,64,3,Medium
18970,59E0DC19,2021-04-07 00:01:39,Website-services, Mobile ,PayPal_Pay_Later,110,26015,17,1722,14753,75,2,Medium
18971,96D6AF0D,2021-04-19 23:36:46,Website-services, Web ,Wallet,982,45520,11,6809,9297,61,0,Medium
18972,5F944D3A,2021-03-02 04:01:18,Pantry, Web ,Wallet,214,73302,5,6825,9036,64,0,Medium
18973,F0259AE4,2021-03-20 06:15:23,Fashion, Mobile ,PayPal_Pay_Later,143,19374,20,1601,18502,98,2,About_to_churn
18974,91CC5AEA,2021-05-29 08:31:37,Pantry, Web ,PayPal_Pay_Later,14,56127,4,636,13669,96,1,Medium
18975,CF45744A,2021-03-04 03:42:22,Travel, Web ,PayPal_Credit_Card,2020,44022,48,8319,4085,14,6,High
18976,C6BDD8FB,2021-05-12 10:21:31,Fashion, Mobile ,PayPal_Pay_Later,167,55739,5,1476,25367,82,2,Low
18977,83B2950B,2021-03-20 09:33:38,Website-services, Web ,Netbanking,487,84864,3,3567,15847,52,2,Medium
18978,9653FC25,2021-05-16 00:19:33,Travel, Web ,PayPal_Credit_Card,4677,30798,58,20356,3564,16,5,Medium
18979,031D8943,2021-03-01 10:59:42,Travel, Mobile ,PayPal_Cobrand_Card,1113,26129,37,26858,3162,7,5,Medium
18980,2AD8BCAA,2021-04-09 12:49:24,Website-services, Mobile ,Netbanking,205,32740,14,4927,8227,50,3,Medium
18981,B926A8EA,2021-03-07 05:10:04,Pantry, Web ,Netbanking,286,56335,12,5560,14831,58,3,About_to_churn
18982,904BF39D,2021-05-25 23:20:02,Website-services, Web ,PayPal_Pay_Later,190,62850,18,432,18862,78,1,Medium
18983,5CE3C435,2021-03-28 14:54:56,Website-services, Web ,PayPal_Pay_Later,303,23307,17,725,14790,79,1,Low
18984,1416FCFD,2021-05-13 11:29:48,Travel, Web ,Debit_Card,1824,70170,21,2240,20639,66,3,Low
18985,C38E4BFB,2021-05-07 13:11:57,Website-services, Mobile ,Netbanking,401,81866,12,2561,15592,64,2,Low
18986,F97422D6,2021-04-11 07:46:24,Website-services, Web ,Wallet,761,53874,8,4076,10500,52,1,Medium
18987,299EC5EF,2021-06-06 00:16:30,Pantry, Web ,Wallet,337,63660,15,5674,11725,62,0,Medium
18988,A8B22CEA,2021-05-19 23:38:46,Electronics, Web ,Debit_Card,796,24627,12,1667,11143,58,2,Medium
18989,B9DE5D7E,2021-05-29 19:29:31,Others, Mobile ,PayPal_Credit_Card,1203,45704,54,30428,1425,11,4,Medium
18990,3438D345,2021-04-23 13:28:21,Website-services, Web ,Wallet,436,62665,18,7277,11275,51,1,Medium
18991,62313C35,2021-03-31 19:20:55,Pantry, Mobile ,PayPal_Pay_Later,34,58733,6,1453,22555,78,1,Low
18992,D0FE668F,2021-04-11 01:10:15,Website-services, Mobile ,PayPal_Pay_Later,256,37002,17,1549,25723,85,1,Low
18993,E01231A4,2021-04-03 09:03:35,Travel, Web ,PayPal_Credit_Card,4662,47892,40,39950,4403,15,4,High
18994,646C9B49,2021-03-08 12:06:10,Travel, POS ,PayPal_Cobrand_Card,3997,26015,42,29998,2883,20,4,Medium
18995,53B567ED,2021-04-25 05:32:48,Website-services, Web ,PayPal_Pay_Later,923,73604,10,593,21987,81,2,About_to_churn
18996,8E830594,2021-03-14 21:56:26,Travel, Web ,PayPal_Credit_Card,2705,14821,47,39689,3688,12,3,High
18997,4CC5D955,2021-05-09 08:20:24,Travel, Web ,PayPal_Credit_Card,4893,57711,57,7976,1090,20,6,High
18998,CC448201,2021-04-05 14:35:16,Travel, POS ,PayPal_Cobrand_Card,3699,46147,40,25962,2549,11,5,Low
18999,309F6A1D,2021-05-11 09:14:46,Website-services, Web ,Wallet,527,36725,5,998,11903,67,1,Low
19000,693DFFEA,2021-05-04 06:03:10,Pantry, Web ,Netbanking,311,51665,4,4687,9867,43,2,Medium
19001,3642B573,2021-04-25 07:18:24,Travel, Web ,Netbanking,903,65330,5,4672,15385,50,2,Medium
19002,65EC3427,2021-05-27 07:49:50,Website-services, Web ,PayPal_Pay_Later,319,39063,16,1501,18888,89,2,Medium
19003,C1F72B65,2021-04-12 03:16:28,Electronics, Web ,Netbanking,807,73403,12,3524,11011,51,2,About_to_churn
19004,DE5EC90B,2021-05-15 16:32:00,Pantry, Mobile ,Netbanking,398,19146,11,5954,17437,46,2,High
19005,ED7C5D68,2021-03-18 03:33:03,Pantry, Mobile ,PayPal_Pay_Later,160,53631,13,710,27576,95,2,Low
19006,A419A8F1,2021-06-04 19:16:12,Website-services, Web ,Netbanking,482,66363,3,2564,9662,46,3,Medium
19007,C2C513DF,2021-04-02 08:30:56,Pantry, Web ,Netbanking,280,70514,15,3845,13769,46,3,Medium
19008,CD133945,2021-03-17 05:47:35,Website-services, Mobile ,Netbanking,901,20188,11,5729,18791,56,3,About_to_churn
19009,5E258B09,2021-05-28 17:40:05,Website-services, Mobile ,Netbanking,907,14165,15,3219,10478,52,3,Medium
19010,0F057482,2021-03-10 19:26:20,Travel, Web ,PayPal_Credit_Card,4713,35917,38,5333,2080,16,6,Medium
19011,0F991825,2021-06-03 12:08:16,Travel, POS ,PayPal_Cobrand_Card,3764,54107,34,32904,2955,18,7,Medium
19012,8493242F,2021-04-30 09:42:04,Website-services, Web ,Netbanking,813,67627,14,2531,19646,48,2,Medium
19013,FCDC679A,2021-03-09 04:32:28,Travel, POS ,PayPal_Cobrand_Card,3440,17697,24,3017,3147,20,5,Medium
19014,4FB14603,2021-06-06 05:49:11,Travel, Web ,PayPal_Credit_Card,3854,23630,41,6384,4154,21,6,Medium
19015,AAD95778,2021-05-22 23:31:30,Pantry, Mobile ,PayPal_Pay_Later,81,31868,2,912,14027,89,2,Medium
19016,51E0CBC3,2021-03-22 10:45:42,Website-services, Mobile ,PayPal_Pay_Later,114,79167,16,1296,14634,90,1,About_to_churn
19017,E54FD909,2021-05-10 15:29:07,Fashion, Web ,PayPal_Pay_Later,95,50985,4,1452,14858,91,1,Medium
19018,8EBB110B,2021-04-12 13:57:52,Electronics, Mobile ,PayPal_Pay_Later,750,21600,6,438,27501,96,2,About_to_churn
19019,A551C0F9,2021-05-04 03:43:58,Pantry, Web ,Netbanking,329,83010,8,2464,15136,55,1,About_to_churn
19020,F3119027,2021-05-25 15:10:14,Website-services, Mobile ,Netbanking,276,66048,5,1585,17985,64,1,Low
19021,6DA48F31,2021-03-22 22:23:05,Fashion, Mobile ,PayPal_Pay_Later,79,18512,16,765,14910,78,2,About_to_churn
19022,4DDC3127,2021-03-06 04:40:37,Travel, POS ,PayPal_Cobrand_Card,1577,23422,21,4454,3120,13,4,High
19023,9BEF42D3,2021-03-17 16:40:49,Website-services, Mobile ,PayPal_Pay_Later,179,80592,8,1636,20015,77,1,About_to_churn
19024,85A872D3,2021-05-05 16:29:40,Travel, Web ,PayPal_Credit_Card,1141,11803,55,41362,3280,18,4,Medium
19025,26BBD220,2021-05-29 23:22:33,Fashion, Mobile ,PayPal_Pay_Later,159,38622,7,1006,23473,97,1,Low
19026,8B3987F6,2021-03-06 22:46:33,Travel, Mobile ,Netbanking,1039,50574,3,5187,12960,47,1,Low
19027,5C8FEC94,2021-06-04 09:33:00,Travel, Mobile ,PayPal_Credit_Card,1955,12899,43,11507,4203,12,5,High
19028,496C03C4,2021-05-07 14:27:28,Travel, Web ,Debit_Card,3256,85017,17,2392,16359,57,3,Medium
19029,F36DF6DC,2021-03-15 12:10:38,Travel, Web ,Debit_Card,1564,75448,14,1562,17525,85,3,High
19030,42494BC1,2021-04-19 12:53:11,Pantry, Mobile ,PayPal_Pay_Later,195,53320,20,1694,17452,79,2,About_to_churn
19031,FD642907,2021-04-15 05:28:17,Website-services, Web ,Netbanking,467,87019,5,2406,10025,44,2,Medium
19032,CF2481D3,2021-03-26 16:15:27,Electronics, Web ,Wallet,678,27149,6,944,9412,56,0,About_to_churn
19033,E1CB2C5A,2021-05-22 05:32:36,Travel, Web ,Debit_Card,3567,81628,2,1178,23937,65,3,Medium
19034,1B5585F0,2021-05-27 19:11:05,Travel, Web ,Debit_Card,3564,26406,12,1748,10718,57,3,Medium
19035,9943480D,2021-03-13 14:17:39,Fashion, Mobile ,PayPal_Pay_Later,155,81481,4,544,19341,96,2,Low
19036,08EA4412,2021-04-20 03:05:26,Travel, Mobile ,PayPal_Credit_Card,4944,57285,45,26980,3548,17,6,Medium
19037,6112EB73,2021-03-30 06:22:54,Travel, Mobile ,PayPal_Credit_Card,2527,20615,38,36060,1178,17,4,Medium
19038,E0DE4C35,2021-05-30 17:20:34,Fashion, Web ,PayPal_Pay_Later,246,25790,10,1733,20796,85,1,Low
19039,9774C01F,2021-03-08 09:16:30,Fashion, Mobile ,PayPal_Pay_Later,177,62268,10,854,23312,95,1,About_to_churn
19040,5EF60997,2021-05-28 23:23:29,Pantry, Mobile ,PayPal_Pay_Later,282,34175,3,667,18063,76,1,About_to_churn
19041,058AF075,2021-03-21 10:00:56,Website-services, Web ,Wallet,676,17912,9,3960,9999,69,1,About_to_churn
19042,5297C33A,2021-03-06 04:00:59,Pantry, Web ,Wallet,386,17697,8,1926,11705,70,0,High
19043,22234BCD,2021-05-11 10:53:47,Electronics, Web ,Wallet,863,36811,10,6735,11440,52,0,Low
19044,BC601D3E,2021-04-09 17:49:45,Travel, Mobile ,PayPal_Credit_Card,4470,32839,58,32763,3739,15,5,Medium
19045,BD921C1C,2021-04-08 06:26:24,Travel, Mobile ,Debit_Card,1806,63660,8,2228,15719,64,2,Medium
19046,C93A1EF6,2021-04-12 00:12:42,Travel, Web ,PayPal_Credit_Card,4887,80196,54,11021,1775,22,5,Medium
19047,F6E4378D,2021-06-09 19:40:02,Travel, Mobile ,Netbanking,1042,88416,10,4871,11589,55,2,High
19048,74050D31,2021-04-09 17:11:09,Electronics, Web ,Debit_Card,843,50719,6,1470,19204,64,2,Medium
19049,DB2C8A92,2021-04-14 18:46:26,Travel, Web ,PayPal_Credit_Card,3716,62532,41,20209,3704,21,5,High
19050,7D2DCDD7,2021-04-24 21:00:17,Fashion, Mobile ,PayPal_Pay_Later,140,41203,15,313,28139,98,1,About_to_churn
19051,5F0EF650,2021-03-17 03:05:31,Fashion, Mobile ,PayPal_Pay_Later,170,11405,11,1278,23861,85,2,Medium
19052,521BC5F2,2021-05-31 14:40:00,Travel, Web ,PayPal_Credit_Card,4387,30380,55,22136,3201,19,6,High
19053,4EE94A7D,2021-05-14 15:19:43,Travel, Web ,Wallet,891,77292,11,2713,10502,53,1,About_to_churn
19054,4F67788C,2021-03-17 02:06:39,Travel, Web ,Debit_Card,1620,63481,5,1895,17106,53,1,High
19055,96DA0F01,2021-04-19 12:56:17,Travel, Web ,PayPal_Credit_Card,4574,37802,59,15733,1360,17,5,Medium
19056,DE189190,2021-03-28 00:40:24,Fashion, Mobile ,PayPal_Pay_Later,106,30019,12,1423,17361,86,2,Medium
19057,D6B6FA3B,2021-03-08 04:28:54,Fashion, Web ,PayPal_Pay_Later,96,88650,10,569,16068,100,2,Medium
19058,59F841AC,2021-03-28 06:38:19,Website-services, Mobile ,PayPal_Pay_Later,832,32653,19,1623,22833,88,1,About_to_churn
19059,E7B7948D,2021-03-20 13:57:39,Pantry, Web ,Wallet,386,67504,9,6785,11347,69,0,Medium
19060,7E9194E6,2021-04-27 23:35:05,Travel, Web ,PayPal_Credit_Card,4899,32740,52,10677,2823,11,3,High
19061,CFFC2FFF,2021-05-28 02:36:36,Pantry, Mobile ,Netbanking,255,49945,14,5627,13828,65,1,High
19062,2AE26E39,2021-05-19 09:58:39,Electronics, Web ,Netbanking,456,75940,5,6000,18209,45,2,Medium
19063,02DE9879,2021-03-05 01:28:00,Travel, Web ,PayPal_Credit_Card,4548,86457,34,15663,1286,14,6,Medium
19064,877BEEB8,2021-03-08 13:05:45,Fashion, Mobile ,PayPal_Pay_Later,182,51950,19,591,23001,83,1,About_to_churn
19065,94C1AF47,2021-03-21 13:36:19,Pantry, Web ,Wallet,382,56486,16,2745,9531,50,1,Medium
19066,8B2C3049,2021-03-30 02:39:50,Travel, Mobile ,PayPal_Credit_Card,4728,44066,48,10179,1262,20,5,High
19067,EE21AE1F,2021-04-03 02:24:40,Pantry, Web ,PayPal_Pay_Later,358,32766,7,1714,21843,82,1,Medium
19068,BFEBFE3D,2021-03-15 16:21:32,Website-services, Mobile ,PayPal_Pay_Later,151,23060,13,955,17268,85,2,Medium
19069,12E73ABB,2021-05-21 20:34:04,Fashion, Mobile ,PayPal_Pay_Later,103,60292,13,1271,15275,94,1,Low
19070,B7113FBD,2021-04-25 12:13:35,Travel, Web ,PayPal_Credit_Card,3163,63987,47,35005,4129,20,6,Medium
19071,B0DA89A7,2021-06-06 23:48:52,Fashion, Mobile ,PayPal_Pay_Later,195,23007,4,1542,21653,93,1,About_to_churn
19072,C339D1BA,2021-03-02 19:41:07,Travel, Web ,PayPal_Credit_Card,4732,62665,52,20431,2606,12,3,High
19073,14DFFE49,2021-05-16 09:31:50,Travel, Web ,Debit_Card,1650,37021,2,2383,15906,54,1,Medium
19074,53F558ED,2021-04-13 02:45:27,Website-services, Web ,Debit_Card,527,49234,6,1809,15443,53,3,Medium
19075,7752058D,2021-05-22 16:43:19,Electronics, Mobile ,PayPal_Pay_Later,490,72375,19,1362,19089,98,2,Low
19076,34876C37,2021-04-17 16:30:35,Travel, Mobile ,Netbanking,1658,15353,1,5530,19152,61,2,Low
19077,439407B8,2021-05-15 10:39:09,Fashion, Web ,Netbanking,218,57066,9,3038,18490,55,3,Medium
19078,2DDAE8FB,2021-05-11 21:06:31,Travel, Web ,Netbanking,2446,38680,13,4700,13724,56,3,Medium
19079,C513A482,2021-04-10 17:58:20,Fashion, Mobile ,PayPal_Pay_Later,181,81866,15,912,15705,78,1,Medium
19080,16374887,2021-03-31 18:39:37,Travel, Web ,PayPal_Cobrand_Card,1484,89568,23,18266,2162,8,6,Low
19081,E77BBE39,2021-05-24 09:23:11,Website-services, Mobile ,PayPal_Pay_Later,754,34264,17,1597,18664,97,1,Medium
19082,9550EAAA,2021-04-03 00:10:15,Fashion, Mobile ,PayPal_Pay_Later,203,32766,13,1051,29156,88,1,Medium
19083,FA933F0D,2021-05-02 00:05:51,Pantry, Web ,Wallet,383,72386,14,6636,11389,56,1,Low
19084,6F2F0ECB,2021-03-01 21:38:23,Others, Mobile ,PayPal_Cobrand_Card,3771,42127,41,20364,2465,22,6,About_to_churn
